GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
201211150002,2012-11-15,"Russia","Nalchik","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201211110004,2012-11-11,"Belarus","Vitebsk","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201211070010,2012-11-07,"Russia","Buynaksk","Unknown",0,,,,,1,1,Military,Business,,Eastern Europe,Armed Assault,,,Firearms,,,
201211020002,2012-11-02,"Canada","Surrey","Unknown",0,,,,,0,0,Transportation,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201210120006,2012-10-12,"Russia","Khasavyurt","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201210030009,2012-10-03,"Russia","Buynaksk","Unknown",0,,,,,2,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201209180004,2012-09-18,"Russia","Babayurt","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
201209080025,2012-09-08,"Russia","Pliyevo","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201209070021,2012-09-07,"Kosovo","Gornje Varage","Unknown",0,,,,,0,1,Government (Diplomatic),Police,,Eastern Europe,Armed Assault,,,Firearms,,,
201208270004,2012-08-27,"Russia","Nazran","Unknown",0,,,,,0,3,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201208270002,2012-08-27,"Russia","Derbent","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201208270001,2012-08-27,"Russia","Derbent","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201208200017,2012-08-20,"Russia","Novochuvashskiy","Unknown",0,,,,,4,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201208160035,2012-08-16,"Russia","Kizilyurt","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201208160028,2012-08-16,"Russia","Derbent","Unknown",0,,,,,0,0,Police,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201208150052,2012-08-15,"Russia","Nazran","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201208150015,2012-08-15,"Russia","Nazran","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201208120012,2012-08-12,"United States","Lombard","Unknown",0,,,,,0,0,Educational Institution,,,North America,Bombing/Explosion,,,Chemical,,,
201208040023,2012-08-04,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,Police,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201208010012,2012-08-01,"Russia","Makhachkala","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201207300008,2012-07-30,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201207290028,2012-07-29,"Russia","Derbent","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201207260012,2012-07-26,"Russia","Chalyakh","Unknown",0,,,,,1,0,Educational Institution,,,Eastern Europe,Armed Assault,,,Firearms,,,
201207240034,2012-07-24,"Russia","Khasavyurt","Unknown",0,,,,,0,1,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201207180001,2012-07-18,"Bulgaria","Burgas","Hezbollah",0,,,,,7,30,Tourists,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201207070025,2012-07-06,"Kosovo","Talinovc","Unknown",0,,,,,2,0,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201206290025,2012-06-29,"Russia","Psedakh","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201206290024,2012-06-29,"Bulgaria","Sandanski","Unknown",0,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201206190033,2012-06-19,"Moldova","Bender","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201206110030,2012-06-11,"Russia","Malgobek","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201206090007,2012-06-09,"Russia","Baksan","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201206080014,2012-06-08,"Russia","Malgobek","Ingush Rebels",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201206070018,2012-06-07,"Russia","Karabulak","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201206030009,2012-06-03,"Russia","Aknada","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,Firearms,
201205310027,2012-05-31,"Russia","Tsebari","Unknown",0,,,,,1,0,Educational Institution,,,Eastern Europe,Armed Assault,Facility/Infrastructure Attack,,Explosives/Bombs/Dynamite,Firearms,,
201205310001,2012-05-31,"Russia","Izberbash","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201205240002,2012-05-24,"Russia","Ullubiyevo","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201205140005,2012-05-10,"Russia","Svetkovka","Unknown",0,,,,,3,4,Government (General),Police,,Eastern Europe,Armed Assault,,,Firearms,,,
201205060012,2012-05-06,"Russia","Makhachkala","Unknown",0,,,,,0,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201205060006,2012-05-06,"Ukraine","Zavii","Unknown",0,,,,,0,3,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201205030002,2012-05-03,"Russia","Makhachkala","Unknown",0,,,,,14,50,Police,Government (General),,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201205020047,2012-05-02,"Russia","Makhachkala","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201204280006,2012-04-28,"Russia","Sagopshi","Muslim extremists",0,,,,,2,3,Police,Business,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201204270007,2012-04-27,"Ukraine","Dnipropetrovsk","Unknown",0,,,,,0,7,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201204270006,2012-04-27,"Ukraine","Dnipropetrovsk","Unknown",0,,,,,0,8,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201204270005,2012-04-27,"Ukraine","Dnipropetrovsk","Unknown",0,,,,,0,8,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201204270004,2012-04-27,"Ukraine","Dnipropetrovsk","Unknown",0,,,,,0,8,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201204160012,2012-04-16,"Russia","Makhachkala","Unknown",0,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201204160009,2012-04-16,"Russia","Makhachkala","Unknown",0,,,,,1,1,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201204150040,2012-04-15,"Russia","Makhachkala","Unknown",0,,,,,0,2,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201204120029,2012-04-12,"Macedonia","Smilkovci","Unknown",0,,,,,5,0,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201204080002,2012-04-08,"Kosovo","Mitrovica","Civilian Defense",1,,,,,1,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201203300004,2012-03-30,"Russia","Nazran","Unknown",0,,,,,1,1,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201203190012,2012-03-19,"Mexico","Ciudad Victoria","Zetas",0,,,,,0,5,Journalists & Media,Private Citizens & Property,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201203040013,2012-03-04,"Russia","Oktyabrskoye","Unknown",0,,,,,4,0,Government (General),,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201201140017,2012-01-14,"Russia","Buynaksk","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201201030044,2012-01-03,"Russia","Makhachkala","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201201030043,2012-01-03,"Russia","Grozny","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201201030024,2012-01-03,"Ukraine","Kremenchuk","Unknown",0,,,,,1,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201112120020,2011-12-12,"Russia","Chegem","Unknown",0,,,,,2,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201112120008,2011-12-12,"Russia","Islamey","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201112070034,2011-12-07,"Mexico","Pachuca","Individuals Tending Toward Savagery",1,,,,,0,1,Educational Institution,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201112060072,2011-12-06,"Russia","Kizilyurt","Unknown",0,,,,,0,1,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111270029,2011-11-27,"Russia","Buynaksk","Unknown",0,,,,,1,1,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201111120030,2011-11-12,"Russia","Matsal-Aul","Gunmen",0,,,,,1,1,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201111110020,2011-11-11,"United States","Washington","Anti-Government extremists",0,,,,,0,0,Government (General),,,North America,Armed Assault,,,Firearms,,,
201111080056,2011-11-07,"Russia","Unknown","Gunmen",0,,,,,0,1,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201111050040,2011-11-00,"Russia","Uchkenen","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201110280004,2011-10-28,"Bosnia-Herzegovina","Sarajevo","Unknown",0,,,,,0,1,Government (Diplomatic),Police,,Eastern Europe,Armed Assault,,,Firearms,,,
201110230008,2011-10-23,"Russia","Druzhba","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201110220004,2011-10-22,"Russia","Manas","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201110150002,2011-10-15,"Russia","Shamkhal","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201110140010,2011-10-14,"Russia","Nalchik","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201110130005,2011-10-13,"Russia","Makhachkala","Unknown",0,,,,,0,2,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201110120011,2011-10-12,"Russia","Reduktorniy","Unknown",0,,,,,0,1,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201110070005,2011-10-07,"Russia","Nasyr-Kort","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201109270022,2011-09-27,"Russia","Nasyr-Kort","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201109220006,2011-09-22,"Russia","Makhachkala","Unknown",0,,,,,1,61,Private Citizens & Property,Police,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,,
201109190009,2011-09-19,"Russia","Makhachkala","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Armed Assault,Bombing/Explosion,,Firearms,Explosives/Bombs/Dynamite,,
201109040005,2011-09-04,"Russia","Nazran","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201109020008,2011-09-02,"Czech Republic","Zlicin","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201108300006,2011-08-30,"Russia","Grozny/Groznenskiy","Unknown",0,,,,,12,23,Police,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201108280017,2011-08-28,"Russia","Moscow (Deguino District)","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201108240023,2011-08-24,"Russia","Nazran","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201108210006,2011-08-21,"Russia","Makhachkala","Unknown",0,,,,,0,14,Police,Business,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201108130004,2011-08-13,"Russia","Karabulak","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201108110004,2011-08-11,"Estonia","Tallinn","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
201108050002,2011-08-05,"Russia","Makhachkala","Unknown",0,,,,,1,1,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201108020014,2011-08-02,"Russia","Komsomolsk-on-Amur","Unknown",0,,,,,0,1,Educational Institution,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201107190004,2011-07-19,"Bulgaria","Sofia","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201107190003,2011-07-19,"Bulgaria","Sofia","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201107120017,2011-07-12,"Russia","Moscow","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201107090006,2011-07-09,"Russia","Sovetskoye","Muslim Separatists",0,,,,,1,0,Educational Institution,,,Eastern Europe,Armed Assault,,,Firearms,,,
201107080008,2011-07-08,"Russia","Sergokalinskiy","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Armed Assault,,,Firearms,,,
201107040021,2011-07-04,"Russia","Cherkessk","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201107010002,2011-07-01,"Russia","Malgobek","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,,
201106290013,2011-06-29,"Mexico","Tultitlan","Earth Liberation Front (ELF)",0,,,,,0,0,Business,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201106290001,2011-06-29,"Russia","Priya Elbrus","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201106190001,2011-06-19,"Russia","Nazran","Unknown",0,,,,,0,0,Private Citizens & Property,Transportation,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201106170001,2011-06-17,"Russia","Sunzhensky (District)","Unknown",0,,,,,0,1,Private Citizens & Property,Police,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201106140004,2011-06-14,"Russia","Samara","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201106100003,2011-06-10,"Russia","Moscow","Unknown",0,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201106070008,2011-06-07,"Russia","Novosibirsk","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201106060009,2011-06-06,"Russia","Gekhi","Unknown",0,,,,,1,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201105270001,2011-05-27,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201105260012,2011-05-26,"Russia","Tyrnyauz","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201105240017,2011-05-24,"Russia","Khasavyurt","Unknown",0,,,,,1,0,Business,,,Eastern Europe,Armed Assault,,,Firearms,,,
201105140012,2011-05-14,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201105070005,2011-05-07,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201105060004,2011-05-06,"United States","Chester","Unknown",0,,,,,0,0,Transportation,Transportation,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201104270006,2011-04-27,"Russia","Nalchik","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201104260013,2011-04-26,"Russia","Khadzhalmakhi","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201104240003,2011-04-24,"Russia","","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201104230004,2011-04-23,"Russia","","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201104110001,2011-04-11,"Belarus","Minsk","Unknown",0,,,,,13,161,Transportation,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201104100023,2011-04-10,"Russia","Nazran","Unknown",0,,,,,0,1,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201104060014,2011-04-06,"Russia","Makhachkala","Unknown",0,,,,,0,1,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201104050005,2011-04-05,"Russia","Karabudakhkentsky","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201104040013,2011-04-04,"Russia","Kaspiisk","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201103310007,2011-03-31,"Russia","Makhachkala","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201103300005,2011-03-30,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201103240004,2011-03-24,"Russia","Malaya Areshevka","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Firearms,,
201103210016,2011-03-21,"Russia","Laksy (District)","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201103200001,2011-03-20,"Russia","Prokhladny","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201103110012,2011-03-11,"Russia","Madzhalis","Unknown",0,,,,,1,1,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201103110010,2011-03-11,"Russia","Moscow","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201103110009,2011-03-11,"Russia","Makhachkala","Unknown",0,,,,,0,1,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201103100006,2011-03-10,"Russia","Buynaksk","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201103100005,2011-03-10,"Russia","Shamkhal","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201103090023,2011-03-09,"Russia","Moscow","Riyadus-Salikhin Reconnaissance and Sabotage Battalion of Chechen Martyrs",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201103090004,2011-03-09,"Russia","Moscow","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201103080014,2011-03-08,"Russia","Buynaksk","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201102260015,2011-02-26,"Russia","Moscow","Unknown",0,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201102260014,2011-02-26,"Russia","Nalchik","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Armed Assault,,,Firearms,,,
201102250007,2011-02-25,"Russia","Nalchik","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201102250004,2011-02-25,"Russia","Nalchik","Unknown",0,,,,,0,13,Government (General),Police,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201102190005,2011-02-19,"Russia","","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201102190002,2011-02-19,"Russia","Lashkuta","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
201102180007,2011-02-18,"Russia","Mt. Elbrus Ski Resort","Caucasus Emirate",1,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201102180006,2011-02-18,"Russia","Elbrus","Caucasus Emirate",1,,,,,3,2,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201102170009,2011-02-17,"Russia","Kizlyar","Unknown",0,,,,,0,1,Business,Police,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201102090004,2011-02-09,"Russia","Khasavyurt","Islamist extremists",1,,,,,2,0,Police,Government (Diplomatic),,Eastern Europe,Armed Assault,,,Firearms,,,
201102030006,2011-02-03,"Russia","Kizilyarksy (District)","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201102010006,2011-02-01,"Russia","Kizlyar","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201102010005,2011-02-01,"Russia","Kizlyar","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201102010004,2011-02-01,"Russia","Kizlyar","Unknown",0,,,,,0,4,Business,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101310003,2011-01-31,"Russia","Nazran","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201101260018,2011-01-26,"Russia","Khasavyurt","Unknown",0,,,,,4,6,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101240016,2011-01-24,"Russia","Domodedovo","Caucasus Emirate",0,,,,,38,168,Airports and Aircraft,Airports and Aircraft,Airports and Aircraft,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101230001,2011-01-23,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101200016,2011-01-20,"Ukraine","Makiyivka","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101200015,2011-01-20,"Ukraine","Makiyivka","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101200014,2011-01-20,"Russia","Khasavyurt","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101180011,2011-01-18,"Russia","Semender","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101170018,2011-01-17,"United States","Spokane","Unknown",0,,,,,0,0,Private Citizens & Property,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101150006,2011-01-15,"Russia","Nazran","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101140010,2011-01-14,"Russia","Khasavyurt","Unknown",0,,,,,4,5,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101130007,2011-01-13,"Russia","Verkhiye Ubekimakhi","NVF",1,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201101100014,2011-01-10,"Russia","Makhachkala","Unknown",0,,,,,0,0,Private Citizens & Property,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101080013,2011-01-08,"Russia","Ordzhonikidzevskaya","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201101070001,2011-01-07,"United States","Washington","Unknown",0,,,,,0,0,Government (General),,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
